class_name,accuracy,default_confidence,frame_confidence
front raises 134,0.86,0.26235348703606953,0.2685069788948935
surfing crowd 336,0.8541666666666666,0.11505482951732665,0.1168137818760422
presenting weather forecast 254,0.82,0.19802578552727051,0.2040597454080303
deadlifting 88,0.8163265306122449,0.28449351691233965,0.2893877024599301
pull ups 255,0.74,0.22109082857995727,0.22572302092620358
country line dancing 75,0.72,0.47185707085347856,0.47506826932302376
juggling balls 169,0.6938775510204082,0.22831371553588853,0.2347640398953247
snatch weight lifting 318,0.6938775510204082,0.2784499411908859,0.28377032358789106
crawling baby 77,0.68,0.12771685585145617,0.1308430888598016
clean and jerk 59,0.6326530612244898,0.34856371281400944,0.3538959055574316
riding mechanical bull 270,0.6326530612244898,0.22217307888889182,0.2254787267044106
hammer throw 148,0.62,0.20870490682832943,0.214483777364899
riding or walking with horse 273,0.6041666666666666,0.21335629386999175,0.2183318432585374
golf driving 142,0.58,0.2419736186209494,0.24824019725413896
passing American football (in game) 208,0.58,0.3381514338231892,0.3428909202932337
filling eyebrows 126,0.5714285714285714,0.034280700375799125,0.035580769621528695
shearing sheep 294,0.5714285714285714,0.17539771956069727,0.17764578728061312
push up 260,0.5625,0.16510461898788076,0.16856113756297822
skipping rope 311,0.56,0.4088337351091951,0.4131362441698637
golf putting 143,0.5510204081632653,0.23019338524907623,0.24104608347110718
spinning poi 326,0.5510204081632653,0.1473052567398276,0.15149856714389812
skiing slalom 310,0.54,0.18592387904055563,0.19186388244654135
playing tennis 246,0.5306122448979592,0.24820217060729183,0.2556898938232197
dribbling basketball 99,0.52,0.30785025328757915,0.3136139993931864
news anchoring 202,0.52,0.2205292866308318,0.224882201430861
swimming backstroke 339,0.52,0.11260499126425524,0.1152582830479946
arm wrestling 6,0.5102040816326531,0.1940846796648558,0.19568473865580177
playing squash or racquetball 245,0.5,0.3455431861881775,0.34999329840960447
pole vault 253,0.5,0.21502544076781635,0.21881728573058082
tai chi 346,0.5,0.3977066374839542,0.40277917059935603
tapping pen 351,0.4897959183673469,0.03560085793893263,0.03656481648226211
hopscotch 156,0.48,0.2702106001720023,0.2746750568084328
playing cello 223,0.48,0.27799249605038134,0.28152273604918654
squat 330,0.48,0.2631696402714687,0.2673804434132125
throwing axe 356,0.48,0.18296730633844416,0.18682013002959988
massaging back 193,0.46938775510204084,0.06234875812583651,0.06491050465291955
playing accordion 217,0.46938775510204084,0.2105573050720574,0.21386275392614773
capoeira 43,0.46,0.45428824961506226,0.45690189863813463
marching 192,0.46,0.30270069003736105,0.3127540154593729
roller skating 280,0.46,0.31152289334601846,0.31643126073385636
skateboarding 306,0.46,0.24369276269868678,0.2488303507287854
throwing discus 358,0.46,0.23896650508199113,0.24407407030654105
gymnastics tumbling 147,0.4489795918367347,0.21816491407163455,0.22194102651649972
zumba 399,0.4444444444444444,0.49228744026708654,0.4947128494047042
juggling soccer ball 171,0.44,0.2535232768479915,0.2593103022470725
lunge 183,0.44,0.252756688335207,0.25912334563724493
sled dog racing 315,0.44,0.19109902980608104,0.1953967458920721
sign language interpreting 303,0.4375,0.21492740962751664,0.2198157580657736
bench pressing 19,0.42,0.18163366831637964,0.18434257744825214
hurling (sport) 161,0.42,0.24751853030343984,0.252697016955635
long jump 182,0.42,0.31144379679560924,0.3157102996799688
swimming butterfly stroke 341,0.42,0.07630281496558135,0.0788346806134292
tango dancing 348,0.42,0.364985757061845,0.36758723344586014
belly dancing 18,0.40816326530612246,0.2975842421073455,0.3014304030994318
jumpstyle dancing 173,0.40816326530612246,0.28887958485426435,0.29314406621432854
playing drums 230,0.40816326530612246,0.20805076094875402,0.21172591074249725
playing poker 242,0.40816326530612246,0.1840429894802469,0.18735544099956083
salsa dancing 283,0.40816326530612246,0.39177058850618474,0.3940586233162697
ice skating 164,0.4,0.276385642501321,0.28067611681933113
shaking head 289,0.4,0.12125722754905922,0.12377688960014678
carrying baby 44,0.3958333333333333,0.21008438739331822,0.21292870665183725
running on treadmill 281,0.3958333333333333,0.15584771702607803,0.1587407582518673
cheerleading 55,0.3877551020408163,0.3736797672733604,0.37570441234435936
chopping wood 56,0.3877551020408163,0.21071532964446157,0.21477757552403254
krumping 179,0.3877551020408163,0.3520567196970857,0.3556001314421822
playing ice hockey 235,0.3877551020408163,0.28718542329463226,0.2905907859982524
dying hair 108,0.3829787234042553,0.09252018846618851,0.09468513102411646
frying vegetables 135,0.38,0.04264249702573817,0.04415101838720209
high jump 151,0.38,0.1881824153766284,0.19389770983998025
hitting baseball 153,0.38,0.3092282453258685,0.31423138055418043
javelin throw 166,0.38,0.24733442427441238,0.2528866470088313
jumping into pool 172,0.38,0.14551561267476962,0.1491875027276212
playing bass guitar 221,0.38,0.07455541815602264,0.07713267005189912
playing clarinet 225,0.38,0.31543972077717364,0.3190430077679391
riding camel 268,0.38,0.27159305067781553,0.27456831119088326
vault 376,0.38,0.26193973354057026,0.26636170658312724
washing feet 380,0.38,0.23140068674817657,0.2337013226497819
air drumming 1,0.3673469387755102,0.16953836269377534,0.17313294878769794
bouncing on trampoline 30,0.36,0.24678807098011918,0.2512767313490556
breakdancing 34,0.36,0.3253515628832828,0.3283284216793729
climbing a rope 66,0.36,0.19711485253777053,0.2015280720309361
golf chipping 141,0.36,0.2510028863516439,0.2591290032052606
hurdling 160,0.36,0.18685894039485762,0.19069683431909087
playing harp 234,0.36,0.19121268475976647,0.19504168842051386
shot put 298,0.36,0.3406110241214566,0.34526347977598587
side kick 302,0.36,0.33292573101615697,0.3377424519643207
blowing out candles 27,0.3469387755102041,0.20209036128920882,0.2041733404302105
headbanging 149,0.3469387755102041,0.12871769711056166,0.1308843424499946
tap dancing 349,0.3469387755102041,0.4124533897671553,0.4155977588974121
testifying 354,0.3469387755102041,0.25348777357055563,0.25580844611327475
triple jump 367,0.3469387755102041,0.2934355422476607,0.298085610414944
using segway 375,0.3469387755102041,0.31251564776192864,0.3169636127281412
yoga 398,0.3469387755102041,0.2347676365503322,0.23827341336902036
dining 91,0.34,0.22206242834381257,0.22478066897584167
giving or receiving award 140,0.34,0.331193525105291,0.33390614425876236
jetskiing 167,0.34,0.09266166018349567,0.09798754095293857
playing didgeridoo 229,0.34,0.2521405374147987,0.2569434453799616
playing kickball 237,0.34,0.3073336005442954,0.3114020431504487
punching bag 258,0.34,0.14503916417784013,0.14838609546480452
situp 305,0.34,0.20163736162236826,0.20540510652199903
skydiving 312,0.34,0.10488712060773238,0.11010124146920879
snowkiting 323,0.34,0.05825753864472031,0.06537471847809788
tobogganing 360,0.34,0.11867777518509379,0.12259388041991524
tying tie 370,0.34,0.0550277881039453,0.05683908087961112
playing volleyball 251,0.3333333333333333,0.381298512461562,0.38523537026282906
riding a bike 267,0.3333333333333333,0.19765924276038999,0.20239358170990926
surfing water 337,0.3333333333333333,0.11945474568449785,0.1261632578518418
eating spaghetti 116,0.32653061224489793,0.1276894305345483,0.13038301198036756
contact juggling 69,0.32,0.19904836922259705,0.20341278078141514
juggling fire 170,0.32,0.21086596618857187,0.21474637786136128
playing guitar 232,0.32,0.15021181649006893,0.153820704812757
ski jumping 307,0.32,0.08489276518306627,0.08906882160113941
bowling 31,0.30612244897959184,0.1528194037862437,0.15669663306550324
diving cliff 93,0.30612244897959184,0.0778154648912594,0.08085803042338337
hula hooping 159,0.30612244897959184,0.25759971783588126,0.26228383756681517
shuffling cards 301,0.30612244897959184,0.03549727605569214,0.036594140252508865
shaving head 292,0.3,0.1613391424746966,0.16311098021094395
stretching leg 334,0.3,0.2038087547554112,0.2083963840635426
swinging legs 343,0.3,0.22195260762333976,0.22711965093848982
trimming or shaving beard 365,0.3,0.10138208461484348,0.10321109441509799
windsurfing 393,0.3,0.08399592255738512,0.08953367584882727
springboard diving 329,0.2916666666666667,0.13662639826252593,0.14064618234817103
grooming horse 146,0.2857142857142857,0.12610243951631708,0.1290232730133392
skiing (not slalom or crosscountry) 308,0.2857142857142857,0.15170363609377144,0.15666513237232352
slacklining 313,0.2857142857142857,0.24693396516248148,0.25295290215808397
archery 5,0.28,0.16865015916201379,0.17332341673370266
celebrating 51,0.28,0.2346433860755468,0.23672724552353303
jogging 168,0.28,0.2301902656606962,0.23457820516916178
playing badminton 218,0.28,0.3734409239574415,0.3773626109963715
riding elephant 269,0.28,0.19368548684922415,0.19670813072141055
riding unicycle 275,0.28,0.23603626630179098,0.24137796326599242
scuba diving 286,0.28,0.05944546348163612,0.06118405278939231
dancing macarena 87,0.2653061224489796,0.3692773099113853,0.37156136286208075
playing harmonica 233,0.2653061224489796,0.15379877342952886,0.15685167651735282
riding mountain bike 271,0.2653061224489796,0.13248155763019676,0.1363599053777517
bartending 15,0.26,0.2517123549937802,0.2553190702565606
dancing ballet 84,0.26,0.3652449621745963,0.36926498816538833
finger snapping 127,0.26,0.11034908301821231,0.11315655820905825
making bed 186,0.26,0.15900301976185663,0.16223275547296964
playing piano 241,0.26,0.13060548086940085,0.13523096489813902
dunking basketball 107,0.25,0.20854244832222918,0.2121789476424173
shooting goal (soccer) 297,0.24489795918367346,0.1966394002672571,0.20335419059664636
walking the dog 378,0.24489795918367346,0.1388612704075667,0.1422959554266333
busking 41,0.24,0.43441118815410124,0.43724433634221
cartwheeling 45,0.24,0.1859546294879782,0.19006905142458902
kicking field goal 174,0.24,0.18078618443469463,0.1882990687753691
petting cat 213,0.24,0.030166602590017848,0.03129739800226128
playing ukulele 249,0.24,0.18260639685942248,0.18581482403735836
riding scooter 274,0.24,0.18921960729933165,0.19436309559805096
skiing crosscountry 309,0.24,0.20139923560697756,0.2060166146329533
swimming breast stroke 340,0.24,0.10551225749689677,0.10786936960124346
exercising arm 119,0.22448979591836735,0.23657098806738755,0.2427810339648602
using computer 373,0.22448979591836735,0.04280055505651127,0.045950679502239515
auctioning 9,0.22,0.33157007710709496,0.33372817106281105
biking through snow 22,0.22,0.10798648288097606,0.11205412753481318
hockey stop 154,0.22,0.19464165739201633,0.1997535148493613
playing saxophone 244,0.22,0.24525755911652516,0.24851207261549846
playing xylophone 252,0.22,0.21207179044070035,0.21541630764556394
pumping fist 256,0.22,0.1428899853213051,0.14546533173382267
pushing cart 262,0.22,0.16973379697230281,0.17332792573541864
stretching arm 333,0.22,0.2190573923191551,0.2247148119222839
tying knot (not on a tie) 369,0.22,0.034304769603100665,0.0356548094275706
parkour 207,0.20833333333333334,0.16394164029677374,0.16829810416379012
beatboxing 16,0.20408163265306123,0.15941545829121573,0.16207336906238798
driving tractor 104,0.20408163265306123,0.13548795502659322,0.13915884045351296
punching person (boxing) 259,0.20408163265306123,0.30759613136051456,0.31012865766234293
abseiling 0,0.2,0.15493628710683577,0.16014798905069658
canoeing or kayaking 42,0.2,0.12147868480919412,0.12601262566580018
playing paintball 240,0.2,0.11537863235957033,0.11815441466171508
rock climbing 278,0.2,0.14903901240694625,0.1523901793004073
strumming guitar 335,0.2,0.07864240569622627,0.0816831639327735
waiting in line 377,0.2,0.25437023983009344,0.2565096911237594
dancing gangnam style 86,0.1875,0.3330998905850101,0.3359711437764415
feeding fish 124,0.1836734693877551,0.07006108329591587,0.07181187258753795
motorcycling 199,0.1836734693877551,0.12220642801866735,0.12534875029972334
playing cricket 227,0.1836734693877551,0.27490202742486186,0.2798525205372048
snowmobiling 324,0.1836734693877551,0.07984978227488287,0.08346483699388763
water skiing 383,0.1836734693877551,0.12197786500218906,0.12691083693461785
building shed 39,0.18,0.13081767008154457,0.13667398384147725
bungee jumping 40,0.18,0.06448091021501279,0.06845467725999478
paragliding 205,0.18,0.07229417342338397,0.07898444472347055
playing organ 239,0.18,0.13090756521810337,0.13584961964801417
playing recorder 243,0.18,0.1636659392954483,0.16728813428705228
playing violin 250,0.18,0.23553504387066213,0.23863817356798955
pushing car 261,0.18,0.1799871557426888,0.1839935393144646
robot dancing 277,0.18,0.29022465012612714,0.29474835519776516
tapping guitar 350,0.18,0.09045988470157412,0.09341546861554004
tasting beer 352,0.18,0.23922385326163595,0.24154137907935505
training dog 363,0.18,0.19655577135313593,0.20060414700230023
washing dishes 379,0.18,0.09762213463162019,0.0999230602705563
drop kicking 105,0.1702127659574468,0.17254533858072235,0.17614712455271422
bending back 20,0.16666666666666666,0.1235739411841799,0.12634283535605131
driving car 103,0.16666666666666666,0.06538344474072234,0.06761497028204826
milking cow 197,0.16666666666666666,0.1302954145665441,0.1324985457436357
extinguishing fire 121,0.16326530612244897,0.1502991006370117,0.1533810077705509
picking fruit 214,0.16326530612244897,0.1689015688166619,0.17210695681659713
swinging on something 344,0.16326530612244897,0.18336561210540323,0.1867968195709239
arranging flowers 7,0.16,0.14714788634941064,0.15066346305865566
disc golfing 92,0.16,0.16934639658819567,0.17525229751104457
knitting 178,0.16,0.024766795091079343,0.025704324522441552
riding mule 272,0.16,0.18055348336984575,0.18396909880119738
sanding floor 284,0.16,0.09074708020133115,0.09338802764617858
scrambling eggs 285,0.16,0.032490536681031766,0.033827748713362055
singing 304,0.16,0.2454519531467791,0.24862299448428946
snorkeling 321,0.16,0.05518696065473506,0.05710315941590782
trapezing 364,0.16,0.10365979873078325,0.10635316712128226
wrestling 395,0.16,0.35239095139595744,0.3542577961750143
writing 396,0.16,0.04444220100455956,0.0489869552862524
kissing 176,0.15217391304347827,0.13537502593476108,0.137169566927199
clapping 57,0.14583333333333334,0.2378395457872893,0.24030344916782553
hoverboarding 157,0.14583333333333334,0.1446484153275889,0.14804765632019903
ironing 165,0.14583333333333334,0.09579571743408502,0.09922814749829804
gargling 137,0.14285714285714285,0.1721595397509307,0.17405332570384388
playing trombone 247,0.14285714285714285,0.24877693099956347,0.25284915707374594
smoking 316,0.14285714285714285,0.09849989946834731,0.1009604998770044
brushing teeth 37,0.14,0.1164025261283747,0.11865024729120624
ice climbing 162,0.14,0.11992511584704374,0.12390218942396646
playing bagpipes 219,0.14,0.2969624575257793,0.3008092276073913
somersaulting 325,0.14,0.16763227880801357,0.17098596633413482
exercising with an exercise ball 120,0.125,0.21292570389313975,0.21747288700387818
balloon blowing 12,0.12244897959183673,0.1392542179587159,0.14387557954361246
braiding hair 32,0.12244897959183673,0.0542370932730866,0.05561508885530127
cleaning floor 60,0.12244897959183673,0.08407455088580737,0.08741617563638418
dancing charleston 85,0.12244897959183673,0.43174368896235504,0.43487918754190646
flipping pancake 129,0.12244897959183673,0.1244359520649697,0.12765096203872628
sailing 282,0.12244897959183673,0.09218924561358241,0.09774736816382115
blasting sand 23,0.12,0.06480547505753086,0.067171594702103
blowing glass 24,0.12,0.15390835091757835,0.156501572329891
climbing ladder 67,0.12,0.15529544313398252,0.15860609567080072
doing aerobics 95,0.12,0.5498257618255855,0.5524184090523913
flying kite 130,0.12,0.09486578613118844,0.10438499105082805
playing flute 231,0.12,0.19011865260863173,0.19470025139104793
shooting basketball 296,0.12,0.25415943708073446,0.2584378194639415
tasting food 353,0.12,0.20131779281855797,0.203741368206369
ice fishing 163,0.10416666666666667,0.12031687855380883,0.12450735677644709
breading or breadcrumbing 33,0.10204081632653061,0.03559997903743998,0.03686894775440723
curling hair 80,0.10204081632653061,0.09395941216448295,0.09610462117803543
folding napkins 132,0.10204081632653061,0.040129677300991914,0.042283593467236424
passing American football (not in game) 209,0.10204081632653061,0.16763355989781262,0.1739149906739655
petting animal (not cat) 212,0.10204081632653061,0.1284555480004427,0.13047149580995146
planting trees 215,0.10204081632653061,0.23439708514704807,0.23748412943180236
playing trumpet 248,0.10204081632653061,0.2114646921979884,0.21472330275582624
sword fighting 345,0.10204081632653061,0.3173287816430129,0.32025877262922137
wrapping present 394,0.10204081632653061,0.09872762867388708,0.10105887068683668
answering questions 2,0.1,0.20426874038642134,0.20916652503705246
applauding 3,0.1,0.2175863565768282,0.2200604399295023
brushing hair 36,0.1,0.09501946150945344,0.09710460500630626
building cabinet 38,0.1,0.09355494851132837,0.09784783677694804
catching or throwing frisbee 49,0.1,0.18954933412506048,0.19478012729445535
clay pottery making 58,0.1,0.04082796668353041,0.04242920899712196
dodgeball 94,0.1,0.3755500531160305,0.3785751652913615
egg hunting 118,0.1,0.2502370392875299,0.2535666877309949
headbutting 150,0.1,0.12743648659800805,0.1298090342822969
making snowman 189,0.1,0.19472639062102431,0.19754564760886265
mowing lawn 201,0.1,0.14672869759319193,0.15213238886490205
parasailing 206,0.1,0.08456103962374985,0.09348920045746545
playing cymbals 228,0.1,0.12923185966254425,0.13353959455395586
pushing wheelchair 263,0.1,0.21832565372550844,0.22209483703596286
shoveling snow 299,0.1,0.15246384976777622,0.1565271022710707
sweeping floor 338,0.1,0.15268590602579532,0.15660112388102085
tossing coin 361,0.1,0.19475752216826955,0.19945674242287428
waxing eyebrows 388,0.1,0.05286277573415748,0.05407327843288841
welding 391,0.1,0.047132313786962865,0.04871836172284905
snowboarding 322,0.0851063829787234,0.11150571769768354,0.11540293414229484
cracking neck 76,0.08333333333333333,0.06261106549406405,0.06452042456310525
laughing 180,0.08333333333333333,0.15367885353133884,0.15619837380003598
getting a haircut 138,0.08163265306122448,0.15354773180127101,0.15523149331170644
hugging 158,0.08163265306122448,0.18637193474896435,0.18842514306300107
massaging legs 195,0.08163265306122448,0.04981992467883531,0.05230211245405839
bandaging 13,0.08,0.058361593558339496,0.059729691384069875
blowing nose 26,0.08,0.10514513216221189,0.10755121366340652
bobsledding 28,0.08,0.1380696117108475,0.1412707372797919
catching or throwing softball 50,0.08,0.3154677172344846,0.3197354305927708
checking tires 54,0.08,0.07900758786902468,0.08245673441320331
cleaning windows 65,0.08,0.10796474574923787,0.11271377980759693
climbing tree 68,0.08,0.10605411152110417,0.10937462593973608
eating cake 110,0.08,0.15677989235526246,0.1594936733770271
eating ice cream 115,0.08,0.13586248175837604,0.1381035601571983
feeding birds 123,0.08,0.14849307211270682,0.15133017598540838
feeding goats 125,0.08,0.13659026485948333,0.1387116988253661
kicking soccer ball 175,0.08,0.19007199836196145,0.19499801476389617
making pizza 188,0.08,0.10178395498193403,0.10371005831770558
opening present 204,0.08,0.19734785011647976,0.1997769966571228
playing chess 224,0.08,0.17667807294115673,0.1789213907745057
throwing ball 357,0.08,0.25824571739711855,0.26276714314676625
tossing salad 362,0.08,0.07795988028432116,0.08022238614257386
whistling 392,0.08,0.09802689188124185,0.1008502608932552
cooking on campfire 72,0.0625,0.07979987971976958,0.08194495988197739
pumping gas 257,0.0625,0.09964447698558236,0.10256178543250431
crying 79,0.061224489795918366,0.09170069353801813,0.09381387216033656
decorating the christmas tree 89,0.061224489795918366,0.17723436672911244,0.17985357902954938
folding clothes 131,0.061224489795918366,0.10146732768427318,0.10388846805721612
garbage collecting 136,0.061224489795918366,0.12432604424326198,0.1273889582840009
setting table 287,0.061224489795918366,0.10890811027081258,0.11239773828300346
texting 355,0.061224489795918366,0.09007414687022096,0.09352063865137317
unboxing 371,0.061224489795918366,0.02969696756071126,0.030972688501835578
applying cream 4,0.06,0.07919375845002444,0.08129921556981841
cleaning toilet 64,0.06,0.04868589287284818,0.05052206561260416
cooking chicken 70,0.06,0.04589079284160254,0.04740924951082659
doing laundry 96,0.06,0.1192741825917415,0.12219104952393106
drinking beer 101,0.06,0.17736629002328996,0.17964894615010063
kitesurfing 177,0.06,0.06905071259434951,0.07939977083665918
rock scissors paper 279,0.06,0.19487466609349494,0.19711470144825308
stomping grapes 332,0.06,0.28888991903330485,0.29078242971657886
tying bow tie 368,0.06,0.0723722894768555,0.07411167067924058
waxing legs 389,0.06,0.10317592814622235,0.10487185518512428
carving pumpkin 46,0.041666666666666664,0.10536898050258797,0.10753191468648778
catching fish 47,0.041666666666666664,0.13361013418074635,0.1374171455057669
doing nails 97,0.041666666666666664,0.02401975920430367,0.025802430085191654
shaking hands 288,0.041666666666666664,0.1978987388008234,0.20086748042825608
blowing leaves 25,0.04081632653061224,0.14291683677993477,0.14796257439430047
drinking 100,0.04081632653061224,0.1507932427618564,0.15297482257849168
drinking shots 102,0.04081632653061224,0.1374753877697518,0.1396039952340288
eating burger 109,0.04081632653061224,0.14178717137388244,0.14401398279231997
faceplanting 122,0.04081632653061224,0.127226337488312,0.130341948576369
fixing hair 128,0.04081632653061224,0.11187935343191519,0.11401231523922319
laying bricks 181,0.04081632653061224,0.12457468104815406,0.12734151598978322
smoking hookah 317,0.04081632653061224,0.10654698626882053,0.108641830678024
barbequing 14,0.04,0.09862564175402631,0.10080675302269057
bookbinding 29,0.04,0.02273096519392493,0.02370819297933544
catching or throwing baseball 48,0.04,0.2450710498893183,0.25110115507664443
changing oil 52,0.04,0.041190291137526716,0.04315791008823203
crossing river 78,0.04,0.11240692531666821,0.11663890358431421
eating hotdog 114,0.04,0.19137572510223427,0.19330762137365945
high kick 152,0.04,0.27543262289864867,0.27906373162504977
holding snake 155,0.04,0.1374281700458711,0.13946407400740954
moving furniture 200,0.04,0.1878687964631667,0.19292654825563646
plastering 216,0.04,0.10877363507670386,0.11132847307893724
playing cards 222,0.04,0.02354390877280977,0.024466622835343406
playing controller 226,0.04,0.05357308054389231,0.05595102248640411
shining shoes 295,0.04,0.0857400175511807,0.08772200636589539
spraying 328,0.04,0.09705148714420768,0.10084261192762334
tickling 359,0.04,0.1421931418661057,0.14402527934656478
unloading truck 372,0.04,0.1681001741194946,0.17432883484904269
water sliding 384,0.04,0.13718749388180326,0.14077397224084728
waxing back 386,0.04,0.06108263122154987,0.06224275308249547
brush painting 35,0.020833333333333332,0.04159036654192247,0.04292549997736613
eating carrots 111,0.020833333333333332,0.10819998885761642,0.11065680267300317
washing hair 381,0.020833333333333332,0.06705298420829511,0.06860320479840475
cleaning shoes 63,0.02040816326530612,0.04605803159541344,0.04760816718667442
counting money 74,0.02040816326530612,0.07333969807496148,0.07529801370052616
eating doughnuts 113,0.02040816326530612,0.1794862576951017,0.18150625683558524
folding paper 133,0.02040816326530612,0.02037045458117286,0.02123233140664704
getting a tattoo 139,0.02040816326530612,0.07339329750710841,0.07485685406505556
trimming trees 366,0.02040816326530612,0.08798457810685117,0.09195552401092642
using remote controller (not gaming) 374,0.02040816326530612,0.04285011344145644,0.046358337242524056
assembling computer 8,0.02,0.02952798751965075,0.03061726988210306
bee keeping 17,0.02,0.08863448199896037,0.09084826731578684
changing wheel 53,0.02,0.09659248142598532,0.09873116766740701
cutting pineapple 82,0.02,0.04193505924334546,0.04330518400648981
drumming fingers 106,0.02,0.0496091874189886,0.05148566469392925
eating watermelon 117,0.02,0.16910729012326978,0.1714113134190482
grinding meat 144,0.02,0.046860099790179854,0.04805778501199373
grooming dog 145,0.02,0.07645513243860347,0.07825686029786556
massaging person's head 196,0.02,0.11801541120791494,0.11986729996628483
opening bottle 203,0.02,0.08514901429616147,0.08742491327354145
reading book 264,0.02,0.1413987313326133,0.14474213442219336
reading newspaper 265,0.02,0.15119871636727397,0.1538937816504692
recording music 266,0.02,0.11409579294707634,0.11884311346295834
sharpening pencil 291,0.02,0.03987985918783838,0.042120115987101775
sneezing 319,0.02,0.08719407380554672,0.08926850764359706
washing hands 382,0.02,0.08155957786214763,0.08357720011758557
watering plants 385,0.02,0.14361864665908125,0.1469921473615925
waxing chest 387,0.02,0.0890754090779869,0.09061357003808646
baby waking up 10,0.0,0.05861729958407867,0.060274527492193856
baking cookies 11,0.0,0.09305325419746363,0.09536734469231227
bending metal 21,0.0,0.06951634501458602,0.07143652682005011
cleaning gutters 61,0.0,0.07703221652035129,0.08022819361095379
cleaning pool 62,0.0,0.09139812178650897,0.0946818640192021
cooking egg 71,0.0,0.03559069614102994,0.03723379999662239
cooking sausages 73,0.0,0.04138458894738502,0.04280358229378473
cutting nails 81,0.0,0.06433772029844188,0.06573410363140073
cutting watermelon 83,0.0,0.058482718761997246,0.06007242262673471
digging 90,0.0,0.1555795877366725,0.15835205909063538
drawing 98,0.0,0.017339967697851136,0.018664279505019202
eating chips 112,0.0,0.11123101090547388,0.11331556052566429
making a cake 184,0.0,0.09109444060796167,0.09323456484427749
making a sandwich 185,0.0,0.07857670201021537,0.08048913628958754
making jewelry 187,0.0,0.029243212508827655,0.030134923101677532
making sushi 190,0.0,0.07035680048820851,0.07179455302830887
making tea 191,0.0,0.046886332105535826,0.048424725365610405
massaging feet 194,0.0,0.05862442002043519,0.06144461812473005
mopping floor 198,0.0,0.13874256758563897,0.1426489415839169
peeling apples 210,0.0,0.06130428670317215,0.06304233175023151
peeling potatoes 211,0.0,0.057475352977684885,0.05909265614743342
playing basketball 220,0.0,0.29089347766664453,0.29467167821855317
playing keyboard 236,0.0,0.12091466894040276,0.12639072431530451
playing monopoly 238,0.0,0.11066224678061147,0.11304921798843212
ripping paper 276,0.0,0.1315644007460441,0.13445839685095537
sharpening knives 290,0.0,0.045069597247696255,0.04710656139018247
shaving legs 293,0.0,0.04949496312412637,0.051076708496241824
shredding paper 300,0.0,0.04004231140576056,0.04337503902368451
slapping 314,0.0,0.13163434978714345,0.1346439118016498
sniffing 320,0.0,0.08055209112996323,0.0826972511497442
spray painting 327,0.0,0.059191310969006684,0.06079846838145969
sticking tongue out 331,0.0,0.08262405237226005,0.0843636597903013
swing dancing 342,0.0,0.3916592291111594,0.39361951356795605
taking a shower 347,0.0,0.08670376728022733,0.08948932285143604
weaving basket 390,0.0,0.06552091939517361,0.06715429055897996
yawning 397,0.0,0.07844895063640689,0.08010092107727743
