class_name,accuracy,default_confidence_P0,default_confidence_P1,frame_confidence_P0,frame_confidence_P1
disc golfing 92,0.16,0.2900193020017273,0.04867349160159613,0.5968605275351512,0.10338010175148817
knitting 178,0.16,0.041859000102324004,0.007674590357565501,1.8449241416088578,0.2716496353081736
riding mule 272,0.16,0.27910728894460307,0.0819996774019743,0.4608666307863719,0.02834168731216272
sanding floor 284,0.16,0.15706524645552974,0.02442891309844395,1.0302038466778838,0.09836578191786857
scrambling eggs 285,0.16,0.057412715295140894,0.007568357675181131,1.5354097857978457,0.21447551157945943
singing 304,0.16,0.32593450124673334,0.16496940484009254,0.3708507852390787,0.04932457443119904
snorkeling 321,0.16,0.0930611936585431,0.017312727810226726,0.9062789944420648,0.087594522378312
trapezing 364,0.16,0.16601180068270216,0.041307796455788325,0.6912298385749733,0.06263529605855472
wrestling 395,0.16,0.42963822092675186,0.27514368193896865,0.3098784055973962,0.006701756961729097
writing 396,0.16,0.06973926819938515,0.019145134187516944,1.6831661932477704,0.22172068913646995
kissing 176,0.15217391304347827,0.18141884983647236,0.08933120315811352,0.39775508867573545,0.017930974445617528
clapping 57,0.14583333333333334,0.3159290205953705,0.15975007333985933,0.37097103672348153,0.03539340673724061
hoverboarding 157,0.14583333333333334,0.23109799682717677,0.058198831602235906,0.7130426090699379,0.07369217672993338
ironing 165,0.14583333333333334,0.16544939728957203,0.026142038432377793,1.0868059307706002,0.18702862008285606
gargling 137,0.14285714285714285,0.23120692368003254,0.11311215455817056,0.4177502613296212,0.0415806865489216
playing trombone 247,0.14285714285714285,0.35039363809096136,0.14716022403571885,0.34435665541956956,0.05278304547441641
smoking 316,0.14285714285714285,0.16028931269826266,0.036710486727338495,0.4757423889363726,0.07393770949211284
brushing teeth 37,0.14,0.19331675546039062,0.039488296896419334,0.4068191255620933,0.055277786024102264
ice climbing 162,0.14,0.20754868278327254,0.03230154939170859,0.6109096661706392,0.07139421201619878
playing bagpipes 219,0.14,0.4188227641860477,0.17510215081190686,0.32726917631349045,0.0380159854497456
somersaulting 325,0.14,0.2560948275784989,0.07916972979666882,0.5572873118299084,0.04205829073123414
exercising with an exercise ball 120,0.125,0.35989316100458235,0.06595824451969734,0.38799581282773804,0.05697727009803916
balloon blowing 12,0.12244897959183673,0.22794106908035636,0.0505673663818139,0.4090859045941791,0.05578749778935041
braiding hair 32,0.12244897959183673,0.0927037952502727,0.015770390752448137,0.6972592421518772,0.10293205202445223
cleaning floor 60,0.12244897959183673,0.14857916179055006,0.019569940322280318,1.1893082715540089,0.11695273675452161
dancing charleston 85,0.12244897959183673,0.49944970466786714,0.3640376733279402,0.31651733521046743,0.020519574377495197
flipping pancake 129,0.12244897959183673,0.1992074449748497,0.04966445957091046,0.8271413882791869,0.09762415071388454
sailing 282,0.12244897959183673,0.13988897523470512,0.044489516134553105,1.1193422667558879,0.11208161964898039
blasting sand 23,0.12,0.11853340352744413,0.011077546844957068,0.8349102447836051,0.12502297151884265
blowing glass 24,0.12,0.22592010858193462,0.08189659398441469,0.5944789931503027,0.05851244358795537
climbing ladder 67,0.12,0.2504594237617993,0.06013146373418666,0.4714933990602156,0.04855963565846413
doing aerobics 95,0.12,0.5995111532786005,0.50014036768967,0.29071322271576344,0.009139400794642679
flying kite 130,0.12,0.15123009379253533,0.03850147964023026,1.229145367530625,0.1249078911311931
playing flute 231,0.12,0.30127284930568243,0.07896445805014732,0.39823083247334634,0.07664162256928207
shooting basketball 296,0.12,0.37196635060961464,0.13635252433875347,0.3924696199280442,0.04492499629419123
tasting food 353,0.12,0.26976430323246414,0.13287128068963236,0.32983822115028133,0.027219081891770344
ice fishing 163,0.10416666666666667,0.203272946630919,0.0373608108250087,0.7639226542474363,0.0979505415750228
breading or breadcrumbing 33,0.10204081632653061,0.060086018193038375,0.011113939514729988,1.5014737428296783,0.21358487486671737
curling hair 80,0.10204081632653061,0.1636090333104653,0.024309791190156124,0.40475382592445736,0.05505239320139529
folding napkins 132,0.10204081632653061,0.06334852132623116,0.016910832970577896,2.0428794227904414,0.22502845630590312
passing American football (not in game) 209,0.10204081632653061,0.28491047370533285,0.050356646114025905,0.7699404005024336,0.09916069419857297
petting animal (not cat) 212,0.10204081632653061,0.1879495458006933,0.06896155111378918,0.5895271272136339,0.05460618512655454
planting trees 215,0.10204081632653061,0.3030311939674928,0.1657629748448687,0.41927743141274276,0.0260000341440747
playing trumpet 248,0.10204081632653061,0.3066877175626481,0.11624166695905103,0.3622460160396759,0.04158194750588934
sword fighting 345,0.10204081632653061,0.4071670166372848,0.22749054887790868,0.3418153541476133,0.010855055799501408
wrapping present 394,0.10204081632653061,0.1627519236852207,0.034703333465598465,0.9118612027517122,0.12409041406355739
answering questions 2,0.1,0.28230025315702023,0.12623722506413046,0.37459469586545013,0.0637601394554502
applauding 3,0.1,0.2615837044981839,0.17358900997844967,0.5383214325205362,0.02216384355399007
brushing hair 36,0.1,0.1569488720473169,0.033090050448329744,0.5033684183516284,0.057350026005190624
building cabinet 38,0.1,0.1661554568073564,0.02095443946640901,0.8625214698409939,0.1177674677045967
catching or throwing frisbee 49,0.1,0.30333443219413303,0.07576423554945069,0.6733568544886,0.0930923051488027
clay pottery making 58,0.1,0.07155956703222249,0.010096366331901077,1.2261871354756047,0.19321450372284232
dodgeball 94,0.1,0.4516340594160239,0.29946605119893904,0.369092371481575,0.012960661970116985
egg hunting 118,0.1,0.3524714061157306,0.14800267191955058,0.35983297879734544,0.019970677845430582
headbutting 150,0.1,0.18149364968011059,0.07337932522575914,0.6159995602205126,0.05400450989617511
making snowman 189,0.1,0.2849530915772326,0.10449969047639844,0.4123860076262386,0.029415177408460225
mowing lawn 201,0.1,0.2643315637805188,0.029125831651970673,0.7012721766246925,0.09793784179356033
parasailing 206,0.1,0.11820409323929376,0.05091798673171484,1.428704099173189,0.1198473640945266
playing cymbals 228,0.1,0.2142148152743146,0.04424890500689763,0.7313209249465857,0.13621969830931596
pushing wheelchair 263,0.1,0.3305892356264729,0.10606207354867782,0.3986840238364252,0.03431043858284089
shoveling snow 299,0.1,0.2717205950652942,0.033207106076371645,0.5405809693244183,0.06098330622499477
sweeping floor 338,0.1,0.2761094824152787,0.02926233033771102,0.5279520715381035,0.08054911279336181
tossing coin 361,0.1,0.2503027665044548,0.13921227908760903,0.5780307608379357,0.05981017881452715
waxing eyebrows 388,0.1,0.08628596750083745,0.0194395841407028,0.6772608424049201,0.08002334045456382
welding 391,0.1,0.07847835022034695,0.015786277825786232,1.1886697926042245,0.1210835389742233
snowboarding 322,0.0851063829787234,0.19479462532655373,0.02821680983624361,0.8662795968178032,0.0767253010187594
cracking neck 76,0.08333333333333333,0.10178922984584783,0.02343290128585105,0.8462866106722767,0.10915985554199126
laughing 180,0.08333333333333333,0.23790860369722697,0.06944910305523759,0.35022999937159377,0.04383962352698263
getting a haircut 138,0.08163265306122448,0.20920302424518258,0.09789243921056656,0.3872903263046307,0.02399362129786989
hugging 158,0.08163265306122448,0.24918677302158043,0.12355709457832754,0.36810187767815145,0.01224398787772069
massaging legs 195,0.08163265306122448,0.08328090083074252,0.016358948833160487,1.6674644595338761,0.16405930883092107
bandaging 13,0.08,0.08853910378626857,0.028184083381554537,1.1566169331626404,0.13655874232457962
blowing nose 26,0.08,0.17746756229087157,0.032822702422928327,0.46648745045590545,0.042521659531951146
bobsledding 28,0.08,0.1894295145413462,0.0867097107477272,0.7809479195057941,0.06876379109989163
catching or throwing softball 50,0.08,0.4289478109941256,0.20198762288534516,0.3926526802227004,0.04427653207599818
checking tires 54,0.08,0.14185267257136874,0.01616250328804203,0.9129042742039696,0.1497580221155082
cleaning windows 65,0.08,0.18670662166833324,0.029222869828770554,0.7176837321020265,0.10564433776968486
climbing tree 68,0.08,0.18419774552920648,0.02791047684020464,0.6049922261806914,0.05690973656683365
eating cake 110,0.08,0.252003979763388,0.06155580419558014,0.3638055767889781,0.04924154869161683
eating ice cream 115,0.08,0.21336799276990512,0.058356970026842266,0.3742276090894036,0.03836286992946489
feeding birds 123,0.08,0.21773690725769873,0.07924923666721859,0.652086504550724,0.056296868854016906
feeding goats 125,0.08,0.2063185599921452,0.06686196905613186,0.4871465853107288,0.028066774920813827
kicking soccer ball 175,0.08,0.31134493313567024,0.06879906352128962,0.7605017233935398,0.08912860281966888
making pizza 188,0.08,0.15081393438510712,0.052753975098510486,0.769582386722888,0.09047654653395541
opening present 204,0.08,0.2881269150700861,0.10656878661407138,0.3489268253892265,0.025834872266092598
playing chess 224,0.08,0.23938093458830526,0.11397521149392034,0.5000782258301015,0.0429848259255434
throwing ball 357,0.08,0.3912356640592997,0.12525576984315884,0.4259066119689398,0.060226037654088835
tossing salad 362,0.08,0.13040365642394333,0.02551610539526403,0.8840074451697169,0.11855832020632745
whistling 392,0.08,0.1607220921493414,0.03533169076745353,0.4915813903809814,0.07389732547438442
cooking on campfire 72,0.0625,0.13235740708898616,0.0272423502224463,0.8041425979587166,0.09977652831904613
pumping gas 257,0.0625,0.17293930225543835,0.026349651874273287,0.7237398520058932,0.09536336806505473
crying 79,0.061224489795918366,0.14685291485551952,0.036548472239558136,0.4610497718329917,0.05156936608301232
decorating the christmas tree 89,0.061224489795918366,0.2573753166753428,0.09709341658119176,0.36083799879483897,0.016077205007117887
folding clothes 131,0.061224489795918366,0.17746604575846955,0.025468609192797153,1.0511714399039687,0.10615347873941065
garbage collecting 136,0.061224489795918366,0.2009132721250541,0.04773881612289911,0.7119865123830451,0.07520394723824668
setting table 287,0.061224489795918366,0.17561646941597978,0.04219975070528837,0.8553096596663351,0.1028277559002666
texting 355,0.061224489795918366,0.13440866000989768,0.04573963420016038,0.8451474194607094,0.0952280333283258
unboxing 371,0.061224489795918366,0.0524987677504588,0.006895167549460889,1.7611728249036496,0.25494151688815225
applying cream 4,0.06,0.13400173213249572,0.02438578462878594,0.5330791273282004,0.0829902566751
cleaning toilet 64,0.06,0.08700366720571842,0.010368118842549224,1.1216438162096682,0.18010041906405347
cooking chicken 70,0.06,0.07722559428107242,0.014555991311777768,1.0821849538818344,0.13989938560731255
doing laundry 96,0.06,0.2093851411562659,0.029163224997113726,0.5289308786015883,0.06639378531282031
drinking beer 101,0.06,0.2422350723523993,0.11249750544581061,0.42739025488504817,0.051703239543626656
kitesurfing 177,0.06,0.12818870069758234,0.009912723346742303,1.2109868444815515,0.1331013918444004
rock scissors paper 279,0.06,0.24384532105731596,0.14590400970805043,0.4763570963013512,0.028386285196199967
stomping grapes 332,0.06,0.3328941340685163,0.2448857067345879,0.44824293090219597,0.023593183416785315
tying bow tie 368,0.06,0.12094716287420995,0.02379741626922968,0.8613362797913199,0.13423116861309958
waxing legs 389,0.06,0.13992958785876275,0.06642226841742352,0.970163506068528,0.09575560451825874
carving pumpkin 46,0.041666666666666664,0.14893410132938084,0.06180385876036092,0.7622017342914306,0.09316452157137523
catching fish 47,0.041666666666666664,0.21745077718133854,0.04976949194847887,0.6171784109227297,0.07149349350700741
doing nails 97,0.041666666666666664,0.0390535889170237,0.008985929882945342,1.6352200139807271,0.20964689746424808
shaking hands 288,0.041666666666666664,0.24270176603242488,0.15309571047621648,0.5181144248715644,0.026622833455587067
blowing leaves 25,0.04081632653061224,0.25578577793306784,0.03004789531379851,0.6301195661920291,0.08101037548004174
drinking 100,0.04081632653061224,0.214896642336455,0.08668984425864774,0.42057347633487774,0.03186179674012637
drinking shots 102,0.04081632653061224,0.1956060630696301,0.07934471303376996,0.45082868480933047,0.039980662557455124
eating burger 109,0.04081632653061224,0.20982983305889655,0.07374450954589233,0.43956647228485896,0.0515767851864158
faceplanting 122,0.04081632653061224,0.1995103223514038,0.05494235362211228,0.7417317515565343,0.05965003686661648
fixing hair 128,0.04081632653061224,0.17601162836262482,0.04774707739884733,0.44539916609305413,0.06060578215355868
laying bricks 181,0.04081632653061224,0.18935311538332142,0.05979624761117026,0.7085992311790289,0.08049313668072906
smoking hookah 317,0.04081632653061224,0.1671950009662995,0.045898971185444185,0.4868924038741254,0.05441691557457968
barbequing 14,0.04,0.14201251715646365,0.05523876672763881,0.791994985203031,0.09892777329352714
bookbinding 29,0.04,0.04016742483939077,0.005294505512797097,1.8834359987163627,0.25947328432891165
catching or throwing baseball 48,0.04,0.3651964961067007,0.12494560583259984,0.5338802539574151,0.06273457446565452
changing oil 52,0.04,0.07360164812731018,0.0087789339208342,1.2636936868673638,0.18828126497963543
crossing river 78,0.04,0.17773707560335333,0.047076774980376115,1.0819779898740283,0.12862794663697796
eating hotdog 114,0.04,0.25276768516264886,0.12998376339435916,0.36811020483474655,0.030624648962756944
high kick 152,0.04,0.36844072408324163,0.18242452000544715,0.4251255189155615,0.03939991824139273
holding snake 155,0.04,0.19795060033824374,0.07690574129913075,0.7377488806393245,0.05747266216900627
moving furniture 200,0.04,0.2976454669949206,0.07809212782569859,0.4196303264687892,0.039220580216328654
plastering 216,0.04,0.18410339603561718,0.03344387121230753,0.8517680525650866,0.10540892929974591
playing cards 222,0.04,0.039523178092201024,0.007564639639184405,1.4778381457861522,0.1949965316770564
playing controller 226,0.04,0.07887695857060381,0.02826920304883953,1.301236446558723,0.15009998046122758
shining shoes 295,0.04,0.13063412549388384,0.040845908768285734,0.9968765270314314,0.11747157477456335
spraying 328,0.04,0.17017739139868973,0.023925583608581703,0.7042246050042542,0.09613466938608839
tickling 359,0.04,0.20985224488888882,0.07453403987800535,0.44047279527414346,0.03586089603475302
unloading truck 372,0.04,0.23858138320741828,0.09761896511338371,0.6266261442981326,0.060283187218194964
water sliding 384,0.04,0.20787543182356874,0.06649955418202073,0.7054320987103392,0.07228521176693696
waxing back 386,0.04,0.09074947082555429,0.031415791362322795,0.9054054421905195,0.08938754261411214
brush painting 35,0.020833333333333332,0.07108597217939377,0.012094760566606376,1.2718409011804952,0.1358961922143806
eating carrots 111,0.020833333333333332,0.19144134105065158,0.02495863653029174,0.38073426208272537,0.06117454393171546
washing hair 381,0.020833333333333332,0.11071549415905006,0.023390474347998225,0.645166874097053,0.07272772307353911
cleaning shoes 63,0.02040816326530612,0.07694779937644387,0.015168264792520175,1.2944264313706582,0.1719553521226542
counting money 74,0.02040816326530612,0.11541721124963492,0.031262185331944865,1.0332416535317817,0.12717696781630353
eating doughnuts 113,0.02040816326530612,0.24244711481271916,0.1165254002699444,0.3600031666719363,0.029627649660862194
folding paper 133,0.02040816326530612,0.036055521197398396,0.004685387684807663,1.8119683700524454,0.23227388878342037
getting a tattoo 139,0.02040816326530612,0.10921438178096886,0.037572213921952306,0.8075581646739662,0.07273774490092536
trimming trees 366,0.02040816326530612,0.15560176020931943,0.02036739651101798,0.8484077568896347,0.10345934734511936
using remote controller (not gaming) 374,0.02040816326530612,0.070952933122147,0.01474729357900759,1.3691037541826108,0.1851629683692211
assembling computer 8,0.02,0.04886943342230178,0.010186541664296535,1.5555278712253036,0.1718853244325566
bee keeping 17,0.02,0.14549442806013496,0.03177453588093482,0.9269429593441872,0.10299576322494491
changing wheel 53,0.02,0.1442494975189476,0.04893546368834031,0.9431387970439389,0.12744388068351817
cutting pineapple 82,0.02,0.07215589220532741,0.011714226298396208,1.2892605432887696,0.16871363161896444
drumming fingers 106,0.02,0.07712774867083434,0.02209062590983005,1.3469893615736177,0.17962207985898856
eating watermelon 117,0.02,0.2441855685201602,0.09402901073971412,0.36706991498984454,0.0333151057460147
grinding meat 144,0.02,0.07608612613304465,0.01763407258919254,1.123362483318441,0.1694609962568429
grooming dog 145,0.02,0.12391251291851134,0.02899775108988972,0.7100354613117644,0.07314221362459092
massaging person's head 196,0.02,0.16538582291849632,0.07064499971898645,0.5018866996459401,0.05700502871213342
opening bottle 203,0.02,0.1380097323017433,0.03228829590584102,0.8848608798435408,0.10803084308117315
reading book 264,0.02,0.23118776487919157,0.05160969819684284,0.4816638369031905,0.06420440553465576
reading newspaper 265,0.02,0.23318677715993602,0.06921065904421879,0.489684699591142,0.06901412515639345
recording music 266,0.02,0.17448261778604723,0.053708967685926985,0.7267332256642275,0.08012630012972044
sharpening pencil 291,0.02,0.06808432512116502,0.01167539316032542,1.2811395177909735,0.20406226802868632
sneezing 319,0.02,0.14605964899637872,0.028328499166054514,0.5287621246659457,0.058089201721255514
washing hands 382,0.02,0.1260871423889594,0.037032013674502984,0.8633606436723974,0.11076831839133379
watering plants 385,0.02,0.2519566968618426,0.035280598505514155,0.5637386054587618,0.0779645076678023
waxing chest 387,0.02,0.13288630974476975,0.04526450727254638,0.6973575351667286,0.06878892326933515
baby waking up 10,0.0,0.10286562329000698,0.014368976939337126,0.5357846812470158,0.059918406350643105
baking cookies 11,0.0,0.1403236900017356,0.04578281883658509,0.8621574371212769,0.10007568409714739
bending metal 21,0.0,0.10740388437882664,0.03162880565337539,1.1013655748640943,0.1433527117424419
cleaning gutters 61,0.0,0.13698376042239466,0.017080672623927054,1.231676887409512,0.15488831256246802
cleaning pool 62,0.0,0.16756693899274952,0.015229303023849138,1.046955905982446,0.1237393933834763
cooking egg 71,0.0,0.061795935409260656,0.00938545628970344,1.3484192154067538,0.18878459060920622
cooking sausages 73,0.0,0.07001060644714578,0.012758570870636782,1.125560793457091,0.15826512797574158
cutting nails 81,0.0,0.09976689145004333,0.028908549525581823,0.9027421415663051,0.11775465782083468
cutting watermelon 83,0.0,0.09674111178252943,0.02022432481534444,1.3487809652613327,0.17535307992915788
digging 90,0.0,0.22043799921133633,0.09072117627357439,0.6362422566142767,0.05578966282222485
drawing 98,0.0,0.03128199028571754,0.0033979456919463868,1.8199340845640117,0.24638979727908203
eating chips 112,0.0,0.17779790617621688,0.04466411471921649,0.44400795458599446,0.06383697462380034
making a cake 184,0.0,0.14226780696546645,0.0399210740356526,0.8975360946405652,0.12046724606609571
making a sandwich 185,0.0,0.12675746357933104,0.030395939726682666,0.9499095903847771,0.14426177925317438
making jewelry 187,0.0,0.04778361786489848,0.010702807047423138,1.5117937326900814,0.1925709542334173
making sushi 190,0.0,0.10325533733125247,0.037458264842855755,1.1455511261624274,0.12740129812690257
making tea 191,0.0,0.08170217874952243,0.012070486217561592,1.3828502350582446,0.1874670999467239
massaging feet 194,0.0,0.08932494451257367,0.027923895567619247,1.234010076753272,0.1453036182916178
mopping floor 198,0.0,0.2500821499129958,0.02740298397310225,0.5526578510320042,0.07747631867365312
peeling apples 210,0.0,0.09914132156421354,0.023467251929946212,0.9749093985908667,0.1378751375302552
peeling potatoes 211,0.0,0.09456638106140643,0.020384324651597358,1.095047670922577,0.16903778674446843
playing basketball 220,0.0,0.3811845863823339,0.20060236840768977,0.40059085796525534,0.026910498006443673
playing keyboard 236,0.0,0.2007835871658578,0.041045750737281575,0.6979340680470743,0.10286997646671436
playing monopoly 238,0.0,0.15605849235322253,0.06526600119958466,0.8352920523975539,0.09044711645815967
ripping paper 276,0.0,0.21943816806952185,0.04369063164447724,0.6218236221140135,0.06716022824897204
sharpening knives 290,0.0,0.07868728357125,0.011451910848384251,1.437850657583613,0.20519093796011503
shaving legs 293,0.0,0.08350359884033759,0.015486328021149152,1.217700924601642,0.13845414162065717
shredding paper 300,0.0,0.06760942827359956,0.012475194847558942,1.8264720118455058,0.15843464774776733
slapping 314,0.0,0.18056917613932902,0.08269952560183035,0.6378748388150112,0.043701185949113125
sniffing 320,0.0,0.12869773439593318,0.032406447481541416,0.6093936817249999,0.05780711592446151
spray painting 327,0.0,0.10103938450274422,0.017343237982933368,1.0856651807616107,0.15055731665843178
sticking tongue out 331,0.0,0.13835321456159314,0.026894889276799398,0.48270878545479545,0.06268105412666347
swing dancing 342,0.0,0.4552360700094204,0.3280823918736468,0.2990047213340758,0.003746768871914184
taking a shower 347,0.0,0.15269875927468538,0.020708774717761173,0.6413130388872317,0.12625131576051377
weaving basket 390,0.0,0.10018712846180676,0.030854710960427287,1.2004931312223395,0.15375585150034493
yawning 397,0.0,0.1262669239700467,0.03063097822772459,0.5108002869869104,0.06957659048324895
